pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
thf_o-thf_o,6.7,6.800000000000001,6.75,1.1278625225304764,791,701.3266104678339
thf_o-thf_o,6.800000000000001,6.9,6.8500000000000005,1.1339403696828558,819,722.2602015916062
thf_o-thf_o,6.9,7.0,6.95,1.1149941786238813,829,743.5016396436675
thf_o-thf_o,7.0,7.1000000000000005,7.050000000000001,1.1633212526831112,890,765.0509246240308
thf_o-thf_o,7.1000000000000005,7.2,7.15,0.9975752484463283,785,786.9080565326744
thf_o-thf_o,7.2,7.300000000000001,7.25,1.0097975884547468,817,809.0730353696158
thf_o-thf_o,7.300000000000001,7.4,7.3500000000000005,0.963266173806516,801,831.5458611348381
thf_o-thf_o,7.4,7.5,7.45,1.0089818890878364,862,854.3265338283579
thf_o-thf_o,7.5,7.6000000000000005,7.550000000000001,0.9527987885695327,836,877.4150534501765
thf_o-thf_o,7.6000000000000005,7.7,7.65,0.9846678009474358,887,900.8114200002672
thf_o-thf_o,7.7,7.800000000000001,7.75,0.956176367373884,884,924.5156334786701
thf_o-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9098311051572936,863,948.5276938853423
thf_o-thf_o,7.9,8.0,7.95,0.941565769243806,916,972.8476012203179
thf_o-thf_o,8.0,8.1,8.05,1.0035335655132163,1001,997.4753554835802
thf_o-thf_o,8.1,8.200000000000001,8.15,0.9105927454333844,931,1022.4109566751523
thf_o-thf_o,8.200000000000001,8.3,8.25,0.9926937692812139,1040,1047.6544047949847
thf_o-thf_o,8.3,8.4,8.350000000000001,0.9671957576741681,1038,1073.2056998431176
thf_o-thf_o,8.4,8.5,8.45,0.9881127652141832,1086,1099.0648418195456
thf_o-thf_o,8.5,8.6,8.55,0.9420280968391405,1060,1125.2318307242638
thf_o-thf_o,8.6,8.700000000000001,8.65,0.9203732432743259,1060,1151.7066665572947
thf_o-thf_o,8.700000000000001,8.8,8.75,0.9053963878561659,1067,1178.4893493185737
thf_o-thf_o,8.8,8.9,8.850000000000001,0.9812705243332897,1183,1205.579879008159
thf_o-thf_o,8.9,9.0,8.95,0.9740642176939207,1201,1232.9782556260466
eda_n-thf_o,0.0,0.1,0.05,0.0,0,0.21185164957646666
eda_n-thf_o,0.1,0.2,0.15000000000000002,0.0,0,1.482961547035268
eda_n-thf_o,0.2,0.30000000000000004,0.25,0.0,0,4.025181341952871
eda_n-thf_o,0.30000000000000004,0.4,0.35000000000000003,0.0,0,7.838511034329265
eda_n-thf_o,0.4,0.5,0.45,0.0,0,12.922950624164457
eda_n-thf_o,0.5,0.6000000000000001,0.55,0.0,0,19.2785001114585
eda_n-thf_o,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,26.905159496211283
eda_n-thf_o,0.7000000000000001,0.8,0.75,0.0,0,35.80292877842289
eda_n-thf_o,0.8,0.9,0.8500000000000001,0.0,0,45.97180795809327
eda_n-thf_o,0.9,1.0,0.95,0.0,0,57.41179703522248
eda_n-thf_o,1.0,1.1,1.05,0.0,0,70.12289600981062
eda_n-thf_o,1.1,1.2000000000000002,1.1500000000000001,0.0,0,84.10510488185736
eda_n-thf_o,1.2000000000000002,1.3,1.25,0.0,0,99.35842365136277
eda_n-thf_o,1.3,1.4000000000000001,1.35,0.0,0,115.8828523183274
eda_n-thf_o,1.4000000000000001,1.5,1.4500000000000002,0.0,0,133.67839088275042
eda_n-thf_o,1.5,1.6,1.55,0.0,0,152.74503934463274
eda_n-thf_o,1.6,1.7000000000000002,1.6500000000000001,0.0,0,173.0827977039734
