pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,3.8000000000000003,3.9000000000000004,3.8500000000000005,1.854191935793995,101,54.471167763303946
eda_n-eda_n,3.9000000000000004,4.0,3.95,1.4475710692551143,83,57.33742664718343
eda_n-eda_n,4.0,4.1000000000000005,4.050000000000001,1.459922328001989,88,60.27717934859895
eda_n-eda_n,4.1000000000000005,4.2,4.15,1.5800178088432344,100,63.29042586754904
eda_n-eda_n,4.2,4.3,4.25,1.50654216982709,100,66.37716620403482
eda_n-eda_n,4.3,4.4,4.35,1.495598044570132,104,69.5374003580567
eda_n-eda_n,4.4,4.5,4.45,1.3466879276093493,98,72.7711283296126
eda_n-eda_n,4.5,4.6000000000000005,4.550000000000001,1.5247438965093885,116,76.07835011870516
eda_n-eda_n,4.6000000000000005,4.7,4.65,1.761913492463417,140,79.45906572533205
eda_n-eda_n,4.7,4.800000000000001,4.75,1.579964122316991,131,82.9132751494956
eda_n-eda_n,4.800000000000001,4.9,4.8500000000000005,1.6658765631772605,144,86.44097839119274
eda_n-eda_n,4.9,5.0,4.95,1.643674192228764,148,90.04217545042624
eda_n-eda_n,5.0,5.1000000000000005,5.050000000000001,1.7286109357776176,162,93.7168663271959
eda_n-eda_n,5.1000000000000005,5.2,5.15,1.7339548712976236,169,97.46505102149922
eda_n-eda_n,5.2,5.300000000000001,5.25,1.3920875977497889,141,101.2867295333401
eda_n-eda_n,5.300000000000001,5.4,5.3500000000000005,1.7778723971361274,187,105.18190186271386
eda_n-eda_n,5.4,5.5,5.45,1.768199685254797,193,109.1505680096243
eda_n-eda_n,5.5,5.6000000000000005,5.550000000000001,1.63438061182144,185,113.19272797407102
eda_n-eda_n,5.6000000000000005,5.7,5.65,2.037365075046493,239,117.30838175605126
eda_n-eda_n,5.7,5.800000000000001,5.75,1.728430208530611,210,121.49752935556891
eda_n-eda_n,5.800000000000001,5.9,5.8500000000000005,2.0515239317420813,258,125.76017077261953
eda_n-eda_n,5.9,6.0,5.95,2.106132052548992,274,130.0963060072067
eda_n-eda_n,6.0,6.1000000000000005,6.050000000000001,1.8140463459279448,244,134.50593505933054
